t,ball,x_mm,y_mm,z_mm,v_mm_s,mode
1.20500,0,1012.631,162.981,28.575,962.6,Rolling
1.20500,1,756.247,246.686,28.575,698.1,Rolling
1.21000,0,1017.422,163.429,28.575,962.1,Rolling
1.21000,1,758.985,244.523,28.575,697.6,Rolling
1.21500,0,1022.210,163.875,28.575,961.6,Rolling
1.21500,1,761.721,242.361,28.575,697.1,Rolling
1.22000,0,1026.996,164.322,28.575,961.1,Rolling
1.22000,1,764.455,240.201,28.575,696.6,Rolling
1.22500,0,1031.780,164.769,28.575,960.6,Rolling
1.22500,1,767.187,238.043,28.575,696.1,Rolling
1.23000,0,1036.561,165.215,28.575,960.1,Rolling
1.23000,1,769.918,235.886,28.575,695.6,Rolling
1.23500,0,1041.339,165.661,28.575,959.6,Rolling
1.23500,1,772.646,233.730,28.575,695.1,Rolling
1.24000,0,1046.115,166.107,28.575,959.1,Rolling
1.24000,1,775.372,231.576,28.575,694.7,Rolling
1.24500,0,1050.889,166.552,28.575,958.6,Rolling
1.24500,1,778.097,229.424,28.575,694.2,Rolling
1.25000,0,1055.660,166.998,28.575,958.1,Rolling
1.25000,1,780.819,227.273,28.575,693.7,Rolling
1.25500,0,1060.429,167.443,28.575,957.7,Rolling
1.25500,1,783.540,225.124,28.575,693.2,Rolling
1.26000,0,1065.195,167.888,28.575,957.2,Rolling
1.26000,1,786.258,222.976,28.575,692.7,Rolling
1.26500,0,1069.959,168.332,28.575,956.7,Rolling
1.26500,1,788.975,220.830,28.575,692.2,Rolling
1.27000,0,1074.720,168.777,28.575,956.2,Rolling
1.27000,1,791.690,218.685,28.575,691.7,Rolling
1.27500,0,1079.479,169.221,28.575,955.7,Rolling
1.27500,1,794.403,216.542,28.575,691.2,Rolling
1.28000,0,1084.236,169.665,28.575,955.2,Rolling
1.28000,1,797.114,214.400,28.575,690.7,Rolling
1.28500,0,1088.990,170.109,28.575,954.7,Rolling
1.28500,1,799.823,212.260,28.575,690.2,Rolling
1.29000,0,1093.742,170.552,28.575,954.2,Rolling
1.29000,1,802.530,210.121,28.575,689.8,Rolling
1.29500,0,1098.491,170.996,28.575,953.7,Rolling
1.29500,1,805.235,207.984,28.575,689.3,Rolling
1.30000,0,1103.238,171.439,28.575,953.2,Rolling
1.30000,1,807.938,205.848,28.575,688.8,Rolling
1.30500,0,1107.982,171.881,28.575,952.7,Rolling
1.30500,1,810.640,203.714,28.575,688.3,Rolling
1.31000,0,1112.724,172.324,28.575,952.3,Rolling
1.31000,1,813.339,201.581,28.575,687.8,Rolling
1.31500,0,1117.463,172.766,28.575,951.8,Rolling
1.31500,1,816.036,199.450,28.575,687.3,Rolling
1.32000,0,1122.200,173.209,28.575,951.3,Rolling
1.32000,1,818.732,197.320,28.575,686.8,Rolling
1.32500,0,1126.935,173.651,28.575,950.8,Rolling
1.32500,1,821.426,195.192,28.575,686.3,Rolling
1.33000,0,1131.667,174.092,28.575,950.3,Rolling
1.33000,1,824.117,193.066,28.575,685.8,Rolling
1.33500,0,1136.397,174.534,28.575,949.8,Rolling
1.33500,1,826.807,190.941,28.575,685.3,Rolling
1.34000,0,1141.124,174.975,28.575,949.3,Rolling
1.34000,1,829.495,188.817,28.575,684.9,Rolling
1.34500,0,1145.849,175.416,28.575,948.8,Rolling
1.34500,1,832.181,186.695,28.575,684.4,Rolling
1.35000,0,1150.571,175.857,28.575,948.3,Rolling
1.35000,1,834.865,184.575,28.575,683.9,Rolling
1.35500,0,1155.291,176.297,28.575,947.8,Rolling
1.35500,1,837.547,182.456,28.575,683.4,Rolling
1.36000,0,1160.009,176.738,28.575,947.4,Rolling
1.36000,1,840.227,180.338,28.575,682.9,Rolling
1.36500,0,1164.724,177.178,28.575,946.9,Rolling
1.36500,1,842.906,178.223,28.575,682.4,Rolling
1.37000,0,1169.436,177.618,28.575,946.4,Rolling
1.37000,1,845.582,176.108,28.575,681.9,Rolling
1.37500,0,1174.146,178.057,28.575,945.9,Rolling
1.37500,1,848.256,173.995,28.575,681.4,Rolling
1.38000,0,1178.854,178.497,28.575,945.4,Rolling
1.38000,1,850.929,171.884,28.575,680.9,Rolling
1.38500,0,1183.559,178.936,28.575,944.9,Rolling
1.38500,1,853.599,169.774,28.575,680.4,Rolling
1.39000,0,1188.262,179.375,28.575,944.4,Rolling
1.39000,1,856.268,167.666,28.575,679.9,Rolling
1.39500,0,1192.963,179.814,28.575,943.9,Rolling
1.39500,1,858.935,165.559,28.575,679.5,Rolling
1.40000,0,1197.661,180.252,28.575,943.4,Rolling
1.40000,1,861.599,163.454,28.575,679.0,Rolling
1.40500,0,1202.356,180.690,28.575,942.9,Rolling
1.40500,1,864.262,161.350,28.575,678.5,Rolling
1.41000,0,1207.049,181.129,28.575,942.4,Rolling
1.41000,1,866.923,159.248,28.575,678.0,Rolling
1.41500,0,1211.740,181.566,28.575,942.0,Rolling
1.41500,1,869.582,157.147,28.575,677.5,Rolling
1.42000,0,1216.428,182.004,28.575,941.5,Rolling
1.42000,1,872.239,155.048,28.575,677.0,Rolling
1.42500,0,1221.114,182.441,28.575,941.0,Rolling
1.42500,1,874.895,152.950,28.575,676.5,Rolling
1.43000,0,1225.797,182.878,28.575,940.5,Rolling
1.43000,1,877.548,150.854,28.575,676.0,Rolling
1.43500,0,1230.478,183.315,28.575,940.0,Rolling
1.43500,1,880.199,148.759,28.575,675.5,Rolling
1.44000,0,1235.156,183.752,28.575,939.5,Rolling
1.44000,1,882.849,146.666,28.575,675.0,Rolling
1.44500,0,1239.832,184.189,28.575,939.0,Rolling
1.44500,1,885.496,144.575,28.575,674.6,Rolling
1.45000,0,1239.114,183.769,28.962,729.0,Airborne
1.45000,1,888.142,142.485,28.575,674.1,Rolling
1.45500,0,1235.609,182.907,29.345,723.9,Airborne
1.45500,1,890.785,140.396,28.575,673.6,Rolling
1.46000,0,1232.103,182.044,29.484,722.0,Airborne
1.46000,1,893.427,138.309,28.575,673.1,Rolling
1.46500,0,1228.598,181.182,29.377,723.4,Airborne
1.46500,1,896.067,136.223,28.575,672.6,Rolling
1.47000,0,1225.092,180.320,29.025,728.2,Airborne
1.47000,1,898.705,134.139,28.575,672.1,Rolling
1.47500,0,1221.587,179.458,28.655,725.3,Airborne
1.47500,1,901.340,132.057,28.575,671.6,Rolling
1.48000,0,1218.081,178.596,28.881,722.3,Airborne
1.48000,1,903.974,129.976,28.575,671.1,Rolling
1.48500,0,1214.576,177.734,28.861,722.5,Airborne
1.48500,1,906.607,127.897,28.575,670.6,Rolling
1.49000,0,1211.070,176.871,28.597,726.1,Airborne
1.49000,1,909.237,125.819,28.575,670.1,Rolling
1.49500,0,1207.565,176.009,28.693,722.0,Airborne
1.49500,1,911.865,123.742,28.575,669.7,Rolling
1.50000,0,1204.059,175.147,28.579,723.5,Airborne
1.50000,1,914.491,121.667,28.575,669.2,Rolling
1.50500,0,1200.554,174.285,28.598,722.2,Airborne
1.50500,1,917.116,119.594,28.575,668.7,Rolling
1.51000,0,1197.049,173.423,28.579,722.0,Airborne
1.51000,1,919.738,117.522,28.575,668.2,Rolling
1.51500,0,1193.543,172.561,28.575,721.6,Sliding
1.51500,1,922.359,115.452,28.575,667.7,Rolling
1.52000,0,1190.064,171.704,28.575,711.8,Sliding
1.52000,1,924.977,113.383,28.575,667.2,Rolling
1.52500,0,1186.632,170.856,28.575,702.0,Sliding
1.52500,1,927.594,111.316,28.575,666.7,Rolling
1.53000,0,1183.249,170.018,28.575,692.2,Sliding
1.53000,1,930.209,109.250,28.575,666.2,Rolling
1.53500,0,1179.914,169.190,28.575,682.4,Sliding
1.53500,1,932.822,107.186,28.575,665.7,Rolling
1.54000,0,1176.627,168.372,28.575,672.6,Sliding
1.54000,1,935.432,105.123,28.575,665.2,Rolling
1.54500,0,1173.388,167.563,28.575,662.8,Sliding
1.54500,1,938.041,103.062,28.575,664.7,Rolling
1.55000,0,1170.197,166.763,28.575,653.0,Sliding
1.55000,1,940.649,101.002,28.575,664.3,Rolling
1.55500,0,1167.054,165.973,28.575,643.2,Sliding
1.55500,1,943.254,98.944,28.575,663.8,Rolling
1.56000,0,1163.960,165.193,28.575,633.4,Sliding
1.56000,1,945.857,96.887,28.575,663.3,Rolling
1.56500,0,1160.913,164.422,28.575,623.6,Sliding
1.56500,1,948.458,94.832,28.575,662.8,Rolling
1.57000,0,1157.915,163.661,28.575,613.8,Sliding
1.57000,1,951.058,92.779,28.575,662.3,Rolling
1.57500,0,1154.964,162.910,28.575,604.0,Sliding
1.57500,1,953.655,90.727,28.575,661.8,Rolling
1.58000,0,1152.062,162.168,28.575,594.2,Sliding
1.58000,1,956.251,88.676,28.575,661.3,Rolling
1.58500,0,1149.207,161.436,28.575,584.4,Sliding
1.58500,1,958.844,86.627,28.575,660.8,Rolling
1.59000,0,1146.401,160.713,28.575,574.7,Sliding
1.59000,1,961.436,84.579,28.575,660.3,Rolling
1.59500,0,1143.643,160.000,28.575,564.9,Sliding
1.59500,1,964.026,82.533,28.575,659.8,Rolling
1.60000,0,1140.933,159.296,28.575,555.1,Sliding
1.60000,1,966.613,80.489,28.575,659.4,Rolling
1.60500,0,1138.271,158.603,28.575,545.3,Sliding
1.60500,1,969.199,78.446,28.575,658.9,Rolling
1.61000,0,1135.657,157.918,28.575,535.5,Sliding
1.61000,1,971.783,76.405,28.575,658.4,Rolling
1.61500,0,1133.092,157.243,28.575,525.7,Sliding
1.61500,1,974.365,74.365,28.575,657.9,Rolling
1.62000,0,1130.574,156.578,28.575,515.9,Sliding
1.62000,1,976.946,72.326,28.575,657.4,Rolling
1.62500,0,1128.104,155.923,28.575,506.1,Sliding
1.62500,1,979.524,70.289,28.575,656.9,Rolling
1.63000,0,1125.683,155.277,28.575,496.3,Sliding
1.63000,1,982.100,68.254,28.575,656.4,Rolling
1.63500,0,1123.309,154.640,28.575,486.6,Sliding
1.63500,1,984.674,66.220,28.575,655.9,Rolling
1.64000,0,1120.984,154.014,28.575,476.8,Sliding
1.64000,1,987.247,64.188,28.575,655.4,Rolling
1.64500,0,1118.707,153.396,28.575,467.0,Sliding
1.64500,1,989.817,62.157,28.575,654.9,Rolling
1.65000,0,1116.478,152.789,28.575,457.2,Sliding
1.65000,1,992.386,60.128,28.575,654.5,Rolling
1.65500,0,1114.297,152.191,28.575,447.4,Sliding
1.65500,1,994.953,58.100,28.575,654.0,Rolling
1.66000,0,1112.164,151.602,28.575,437.6,Sliding
1.66000,1,997.517,56.074,28.575,653.5,Rolling
1.66500,0,1110.079,151.023,28.575,427.9,Sliding
1.66500,1,1000.080,54.049,28.575,653.0,Rolling
1.67000,0,1108.042,150.454,28.575,418.1,Sliding
1.67000,1,1002.641,52.026,28.575,652.5,Rolling
1.67500,0,1106.053,149.895,28.575,408.3,Sliding
1.67500,1,1005.200,50.004,28.575,652.0,Rolling
1.68000,0,1104.113,149.344,28.575,398.5,Sliding
1.68000,1,1007.757,47.984,28.575,651.5,Rolling
1.68500,0,1102.220,148.804,28.575,388.8,Sliding
1.68500,1,1010.312,45.965,28.575,651.0,Rolling
1.69000,0,1100.376,148.273,28.575,379.0,Sliding
1.69000,1,1012.866,43.948,28.575,650.5,Rolling
1.69500,0,1098.579,147.752,28.575,369.2,Sliding
1.69500,1,1015.417,41.933,28.575,650.0,Rolling
1.70000,0,1096.831,147.240,28.575,359.4,Sliding
1.70000,1,1017.966,39.919,28.575,649.5,Rolling
1.70500,0,1095.131,146.738,28.575,349.7,Sliding
1.70500,1,1020.514,37.906,28.575,649.1,Rolling
1.71000,0,1093.476,146.245,28.575,343.3,Rolling
1.71000,1,1023.059,35.895,28.575,648.6,Rolling
1.71500,0,1091.832,145.754,28.575,342.8,Rolling
1.71500,1,1025.603,33.885,28.575,648.1,Rolling
1.72000,0,1090.191,145.264,28.575,342.3,Rolling
1.72000,1,1028.144,31.877,28.575,647.6,Rolling
1.72500,0,1088.552,144.775,28.575,341.8,Rolling
1.72500,1,1030.684,29.871,28.575,647.1,Rolling
1.73000,0,1086.916,144.287,28.575,341.3,Rolling
1.73000,1,1033.222,27.866,28.575,646.6,Rolling
1.73500,0,1085.282,143.799,28.575,340.8,Rolling
1.73500,1,1035.758,25.863,28.575,646.1,Rolling
1.74000,0,1083.650,143.312,28.575,340.3,Rolling
1.74000,1,1038.292,23.861,28.575,645.6,Rolling
1.74500,0,1082.021,142.826,28.575,339.8,Rolling
1.74500,1,1040.824,21.860,28.575,645.1,Rolling
1.75000,0,1080.394,142.340,28.575,339.3,Rolling
1.75000,1,1043.354,19.861,28.575,644.6,Rolling
1.75500,0,1078.770,141.855,28.575,338.8,Rolling
1.75500,1,1045.882,17.864,28.575,644.2,Rolling
1.76000,0,1077.147,141.371,28.575,338.4,Rolling
1.76000,1,1048.409,15.868,28.575,643.7,Rolling
1.76500,0,1075.527,140.887,28.575,337.9,Rolling
1.76500,1,1050.933,13.874,28.575,643.2,Rolling
1.77000,0,1073.910,140.404,28.575,337.4,Rolling
1.77000,1,1053.455,11.881,28.575,642.7,Rolling
1.77500,0,1072.295,139.922,28.575,336.9,Rolling
1.77500,1,1055.976,9.890,28.575,642.2,Rolling
1.78000,0,1070.682,139.441,28.575,336.4,Rolling
1.78000,1,1058.494,7.900,28.575,641.7,Rolling
1.78500,0,1069.071,138.960,28.575,335.9,Rolling
1.78500,1,1061.011,5.912,28.575,641.2,Rolling
1.79000,0,1067.463,138.480,28.575,335.4,Rolling
1.79000,1,1063.526,3.925,28.575,640.7,Rolling
1.79500,0,1065.857,138.000,28.575,334.9,Rolling
1.79500,1,1066.039,1.940,28.575,640.2,Rolling
1.80000,0,1064.254,137.522,28.575,334.4,Rolling
1.80000,1,1068.549,-0.044,28.575,639.7,Rolling
1.80500,0,1062.653,137.044,28.575,333.9,Rolling
1.80500,1,1071.058,-2.026,28.575,639.3,Rolling
1.81000,0,1061.054,136.566,28.575,333.4,Rolling
1.81000,1,1073.565,-4.007,28.575,638.8,Rolling
1.81500,0,1059.458,136.090,28.575,333.0,Rolling
1.81500,1,1076.071,-5.986,28.575,638.3,Rolling
1.82000,0,1057.864,135.614,28.575,332.5,Rolling
1.82000,1,1078.574,-7.964,28.575,637.8,Rolling
1.82500,0,1056.272,135.139,28.575,332.0,Rolling
1.82500,1,1081.075,-9.940,28.575,637.3,Rolling
1.83000,0,1054.682,134.664,28.575,331.5,Rolling
1.83000,1,1083.574,-11.914,28.575,636.8,Rolling
1.83500,0,1053.095,134.191,28.575,331.0,Rolling
1.83500,1,1086.072,-13.887,28.575,636.3,Rolling
1.84000,0,1051.511,133.718,28.575,330.5,Rolling
1.84000,1,1088.567,-15.859,28.575,635.8,Rolling
1.84500,0,1049.928,133.245,28.575,330.0,Rolling
1.84500,1,1091.061,-17.829,28.575,635.3,Rolling
1.85000,0,1048.349,132.774,28.575,329.5,Rolling
1.85000,1,1093.553,-19.797,28.575,634.8,Rolling
1.85500,0,1046.771,132.303,28.575,329.0,Rolling
1.85500,1,1096.042,-21.764,28.575,634.3,Rolling
1.86000,0,1045.196,131.832,28.575,328.5,Rolling
1.86000,1,1098.530,-23.730,28.575,633.9,Rolling
1.86500,0,1043.623,131.363,28.575,328.1,Rolling
1.86500,1,1101.016,-25.694,28.575,633.4,Rolling
1.87000,0,1042.052,130.894,28.575,327.6,Rolling
1.87000,1,1103.500,-27.656,28.575,632.9,Rolling
1.87500,0,1040.484,130.426,28.575,327.1,Rolling
1.87500,1,1105.982,-29.617,28.575,632.4,Rolling
1.88000,0,1038.918,129.958,28.575,326.6,Rolling
1.88000,1,1108.462,-31.576,28.575,631.9,Rolling
1.88500,0,1037.355,129.492,28.575,326.1,Rolling
1.88500,1,1110.940,-33.534,28.575,631.4,Rolling
1.89000,0,1035.793,129.026,28.575,325.6,Rolling
1.89000,1,1113.417,-35.490,28.575,630.9,Rolling
1.89500,0,1034.235,128.560,28.575,325.1,Rolling
1.89500,1,1115.891,-37.445,28.575,630.4,Rolling
1.90000,0,1032.678,128.096,28.575,324.6,Rolling
1.90000,1,1118.363,-39.399,28.575,629.9,Rolling
1.90500,0,1031.124,127.632,28.575,324.1,Rolling
1.90500,1,1120.834,-41.350,28.575,629.4,Rolling
1.91000,0,1029.572,127.169,28.575,323.6,Rolling
1.91000,1,1123.302,-43.301,28.575,629.0,Rolling
1.91500,0,1028.023,126.706,28.575,323.2,Rolling
1.91500,1,1125.769,-45.249,28.575,628.5,Rolling
1.92000,0,1026.476,126.244,28.575,322.7,Rolling
1.92000,1,1128.234,-47.197,28.575,628.0,Rolling
1.92500,0,1024.931,125.783,28.575,322.2,Rolling
1.92500,1,1130.696,-49.142,28.575,627.5,Rolling
1.93000,0,1023.389,125.323,28.575,321.7,Rolling
1.93000,1,1133.157,-51.086,28.575,627.0,Rolling
1.93500,0,1021.849,124.863,28.575,321.2,Rolling
1.93500,1,1135.616,-53.029,28.575,626.5,Rolling
1.94000,0,1020.311,124.404,28.575,320.7,Rolling
1.94000,1,1138.073,-54.970,28.575,626.0,Rolling
1.94500,0,1018.776,123.946,28.575,320.2,Rolling
1.94500,1,1140.528,-56.910,28.575,625.5,Rolling
1.95000,0,1017.243,123.488,28.575,319.7,Rolling
1.95000,1,1142.982,-58.848,28.575,625.0,Rolling
1.95500,0,1015.712,123.031,28.575,319.2,Rolling
1.95500,1,1145.433,-60.784,28.575,624.5,Rolling
1.96000,0,1014.184,122.575,28.575,318.7,Rolling
1.96000,1,1147.882,-62.720,28.575,624.1,Rolling
1.96500,0,1012.658,122.119,28.575,318.2,Rolling
1.96500,1,1150.330,-64.653,28.575,623.6,Rolling
1.97000,0,1011.134,121.664,28.575,317.8,Rolling
1.97000,1,1152.775,-66.585,28.575,623.1,Rolling
1.97500,0,1009.613,121.210,28.575,317.3,Rolling
1.97500,1,1155.219,-68.516,28.575,622.6,Rolling
1.98000,0,1008.094,120.757,28.575,316.8,Rolling
1.98000,1,1157.660,-70.445,28.575,622.1,Rolling
1.98500,0,1006.577,120.304,28.575,316.3,Rolling
1.98500,1,1160.100,-72.372,28.575,621.6,Rolling
1.99000,0,1005.063,119.852,28.575,315.8,Rolling
1.99000,1,1162.538,-74.298,28.575,621.1,Rolling
1.99500,0,1003.551,119.401,28.575,315.3,Rolling
1.99500,1,1164.974,-76.222,28.575,620.6,Rolling
2.00000,0,1002.042,118.950,28.575,314.8,Rolling
2.00000,1,1167.408,-78.145,28.575,620.1,Rolling
2.00500,0,1000.535,118.500,28.575,314.3,Rolling
2.00500,1,1169.840,-80.067,28.575,619.6,Rolling
2.01000,0,999.030,118.051,28.575,313.8,Rolling
2.01000,1,1172.270,-81.986,28.575,619.1,Rolling
2.01500,0,997.528,117.603,28.575,313.3,Rolling
2.01500,1,1174.698,-83.905,28.575,618.7,Rolling
2.02000,0,996.027,117.155,28.575,312.9,Rolling
2.02000,1,1177.124,-85.822,28.575,618.2,Rolling
2.02500,0,994.530,116.708,28.575,312.4,Rolling
2.02500,1,1179.548,-87.737,28.575,617.7,Rolling
2.03000,0,993.034,116.261,28.575,311.9,Rolling
2.03000,1,1181.971,-89.651,28.575,617.2,Rolling
2.03500,0,991.541,115.816,28.575,311.4,Rolling
2.03500,1,1184.391,-91.563,28.575,616.7,Rolling
2.04000,0,990.051,115.371,28.575,310.9,Rolling
2.04000,1,1186.810,-93.474,28.575,616.2,Rolling
2.04500,0,988.562,114.926,28.575,310.4,Rolling
2.04500,1,1189.226,-95.383,28.575,615.7,Rolling
2.05000,0,987.076,114.483,28.575,309.9,Rolling
2.05000,1,1191.641,-97.291,28.575,615.2,Rolling
2.05500,0,985.593,114.040,28.575,309.4,Rolling
2.05500,1,1194.054,-99.197,28.575,614.7,Rolling
2.06000,0,984.111,113.598,28.575,308.9,Rolling
2.06000,1,1196.465,-101.101,28.575,614.2,Rolling
2.06500,0,982.632,113.156,28.575,308.4,Rolling
2.06500,1,1198.874,-103.005,28.575,613.8,Rolling
2.07000,0,981.156,112.715,28.575,308.0,Rolling
2.07000,1,1201.281,-104.906,28.575,613.3,Rolling
2.07500,0,979.682,112.275,28.575,307.5,Rolling
2.07500,1,1203.686,-106.806,28.575,612.8,Rolling
2.08000,0,978.210,111.836,28.575,307.0,Rolling
2.08000,1,1206.089,-108.705,28.575,612.3,Rolling
2.08500,0,976.740,111.397,28.575,306.5,Rolling
2.08500,1,1208.490,-110.602,28.575,611.8,Rolling
2.09000,0,975.273,110.959,28.575,306.0,Rolling
2.09000,1,1210.889,-112.497,28.575,611.3,Rolling
2.09500,0,973.808,110.522,28.575,305.5,Rolling
2.09500,1,1213.287,-114.391,28.575,610.8,Rolling
2.10000,0,972.346,110.085,28.575,305.0,Rolling
2.10000,1,1215.682,-116.284,28.575,610.3,Rolling
2.10500,0,970.885,109.650,28.575,304.5,Rolling
2.10500,1,1218.076,-118.175,28.575,609.8,Rolling
2.11000,0,969.428,109.214,28.575,304.0,Rolling
2.11000,1,1220.467,-120.064,28.575,609.3,Rolling
2.11500,0,967.972,108.780,28.575,303.5,Rolling
2.11500,1,1222.857,-121.952,28.575,608.9,Rolling
2.12000,0,966.519,108.346,28.575,303.0,Rolling
2.12000,1,1225.245,-123.839,28.575,608.4,Rolling
2.12500,0,965.068,107.913,28.575,302.6,Rolling
2.12500,1,1227.631,-125.724,28.575,607.9,Rolling
2.13000,0,963.620,107.481,28.575,302.1,Rolling
2.13000,1,1230.015,-127.607,28.575,607.4,Rolling
2.13500,0,962.174,107.049,28.575,301.6,Rolling
2.13500,1,1232.397,-129.489,28.575,606.9,Rolling
2.14000,0,960.730,106.618,28.575,301.1,Rolling
2.14000,1,1234.777,-131.369,28.575,606.4,Rolling
2.14500,0,959.289,106.188,28.575,300.6,Rolling
2.14500,1,1237.155,-133.248,28.575,605.9,Rolling
2.15000,0,957.850,105.758,28.575,300.1,Rolling
2.15000,1,1239.531,-135.125,28.575,605.4,Rolling
2.15500,0,956.413,105.329,28.575,299.6,Rolling
2.15500,1,1241.065,-136.947,28.639,483.2,Airborne
2.16000,0,954.979,104.901,28.575,299.1,Rolling
2.16000,1,1239.284,-138.554,28.806,479.8,Airborne
2.16500,0,953.547,104.474,28.575,298.6,Rolling
2.16500,1,1237.504,-140.162,28.727,481.4,Airborne
2.17000,0,952.117,104.047,28.575,298.1,Rolling
2.17000,1,1235.724,-141.769,28.640,480.1,Airborne
2.17500,0,950.690,103.621,28.575,297.7,Rolling
2.17500,1,1233.943,-143.377,28.614,480.6,Airborne
2.18000,0,949.265,103.195,28.575,297.2,Rolling
2.18000,1,1232.163,-144.984,28.596,479.9,Airborne
2.18500,0,947.842,102.771,28.575,296.7,Rolling
2.18500,1,1230.383,-146.592,28.579,479.7,Airborne
2.19000,0,946.422,102.347,28.575,296.2,Rolling
2.19000,1,1228.605,-148.199,28.575,477.8,Sliding
2.19500,0,945.004,101.924,28.575,295.7,Rolling
2.19500,1,1226.863,-149.810,28.575,471.2,Sliding
2.20000,0,943.589,101.501,28.575,295.2,Rolling
2.20000,1,1225.170,-151.424,28.575,464.6,Sliding
2.20500,0,942.176,101.079,28.575,294.7,Rolling
2.20500,1,1223.526,-153.043,28.575,458.2,Sliding
2.21000,0,940.765,100.658,28.575,294.2,Rolling
2.21000,1,1221.930,-154.665,28.575,451.9,Sliding
2.21500,0,939.356,100.238,28.575,293.7,Rolling
2.21500,1,1220.384,-156.291,28.575,445.8,Sliding
2.22000,0,937.950,99.818,28.575,293.2,Rolling
2.22000,1,1218.887,-157.922,28.575,439.7,Sliding
2.22500,0,936.546,99.399,28.575,292.8,Rolling
2.22500,1,1217.438,-159.556,28.575,433.9,Sliding
2.23000,0,935.145,98.980,28.575,292.3,Rolling
2.23000,1,1216.038,-161.194,28.575,428.1,Sliding
2.23500,0,933.746,98.563,28.575,291.8,Rolling
2.23500,1,1214.687,-162.837,28.575,422.5,Sliding
2.24000,0,932.349,98.146,28.575,291.3,Rolling
2.24000,1,1213.385,-164.483,28.575,417.1,Sliding
2.24500,0,930.955,97.730,28.575,290.8,Rolling
2.24500,1,1212.132,-166.133,28.575,411.8,Sliding
2.25000,0,929.563,97.314,28.575,290.3,Rolling
2.25000,1,1210.928,-167.787,28.575,406.7,Sliding
2.25500,0,928.173,96.899,28.575,289.8,Rolling
2.25500,1,1209.773,-169.445,28.575,401.7,Sliding
2.26000,0,926.786,96.485,28.575,289.3,Rolling
2.26000,1,1208.666,-171.107,28.575,397.0,Sliding
2.26500,0,925.401,96.072,28.575,288.8,Rolling
2.26500,1,1207.608,-172.773,28.575,392.4,Sliding
2.27000,0,924.018,95.659,28.575,288.3,Rolling
2.27000,1,1206.600,-174.443,28.575,388.0,Sliding
2.27500,0,922.638,95.247,28.575,287.8,Rolling
2.27500,1,1205.640,-176.117,28.575,383.9,Sliding
2.28000,0,921.260,94.835,28.575,287.4,Rolling
2.28000,1,1204.729,-177.795,28.575,379.9,Sliding
2.28500,0,919.884,94.425,28.575,286.9,Rolling
2.28500,1,1203.867,-179.477,28.575,376.1,Sliding
2.29000,0,918.511,94.015,28.575,286.4,Rolling
2.29000,1,1203.031,-181.159,28.575,375.5,Rolling
2.29500,0,917.140,93.606,28.575,285.9,Rolling
2.29500,1,1202.197,-182.840,28.575,375.0,Rolling
2.30000,0,915.772,93.197,28.575,285.4,Rolling
2.30000,1,1201.364,-184.519,28.575,374.5,Rolling
2.30500,0,914.406,92.789,28.575,284.9,Rolling
2.30500,1,1200.533,-186.195,28.575,374.0,Rolling
2.31000,0,913.042,92.382,28.575,284.4,Rolling
2.31000,1,1199.702,-187.869,28.575,373.6,Rolling
2.31500,0,911.680,91.976,28.575,283.9,Rolling
2.31500,1,1198.872,-189.541,28.575,373.1,Rolling
2.32000,0,910.321,91.570,28.575,283.4,Rolling
2.32000,1,1198.043,-191.211,28.575,372.6,Rolling
2.32500,0,908.964,91.165,28.575,282.9,Rolling
2.32500,1,1197.216,-192.879,28.575,372.1,Rolling
2.33000,0,907.610,90.761,28.575,282.5,Rolling
2.33000,1,1196.390,-194.544,28.575,371.6,Rolling
2.33500,0,906.258,90.357,28.575,282.0,Rolling
2.33500,1,1195.564,-196.207,28.575,371.1,Rolling
2.34000,0,904.908,89.954,28.575,281.5,Rolling
2.34000,1,1194.740,-197.868,28.575,370.6,Rolling
2.34500,0,903.561,89.552,28.575,281.0,Rolling
2.34500,1,1193.917,-199.527,28.575,370.1,Rolling
2.35000,0,902.216,89.150,28.575,280.5,Rolling
2.35000,1,1193.095,-201.184,28.575,369.6,Rolling
2.35500,0,900.873,88.750,28.575,280.0,Rolling
2.35500,1,1192.274,-202.838,28.575,369.1,Rolling
2.36000,0,899.533,88.349,28.575,279.5,Rolling
2.36000,1,1191.454,-204.490,28.575,368.6,Rolling
2.36500,0,898.195,87.950,28.575,279.0,Rolling
2.36500,1,1190.635,-206.140,28.575,368.2,Rolling
2.37000,0,896.859,87.551,28.575,278.5,Rolling
2.37000,1,1189.817,-207.788,28.575,367.7,Rolling
2.37500,0,895.526,87.153,28.575,278.0,Rolling
2.37500,1,1189.001,-209.434,28.575,367.2,Rolling
2.38000,0,894.195,86.756,28.575,277.6,Rolling
2.38000,1,1188.185,-211.077,28.575,366.7,Rolling
2.38500,0,892.866,86.359,28.575,277.1,Rolling
2.38500,1,1187.371,-212.718,28.575,366.2,Rolling
2.39000,0,891.540,85.963,28.575,276.6,Rolling
2.39000,1,1186.557,-214.358,28.575,365.7,Rolling
2.39500,0,890.216,85.568,28.575,276.1,Rolling
2.39500,1,1185.745,-215.994,28.575,365.2,Rolling
2.40000,0,888.894,85.174,28.575,275.6,Rolling
2.40000,1,1184.934,-217.629,28.575,364.7,Rolling
2.40500,0,887.575,84.780,28.575,275.1,Rolling
2.40500,1,1184.124,-219.261,28.575,364.2,Rolling
2.41000,0,886.258,84.387,28.575,274.6,Rolling
